x, y, z, t
0.500000, 0.500000, 1.449580, 0.875000
1.000000, 1.000000, 0.000000, 0.875000
0.750000, 1.000000, 0.000000, 0.875000
1.000000, 0.750000, 0.000000, 0.875000
1.000000, 1.000000, 0.000000, 0.875000
0.833333, 0.666667, 0.471849, 0.875000
1.000000, 0.750000, 0.000000, 0.875000
0.750000, 1.000000, 0.000000, 0.875000
0.833333, 0.666667, 0.471849, 0.875000
0.333333, 0.833333, 0.362915, 0.875000
0.500000, 1.000000, 0.000000, 0.875000
0.250000, 1.000000, 0.000000, 0.875000
0.333333, 0.833333, 0.362915, 0.875000
0.000000, 0.750000, 0.000000, 0.875000
0.166667, 0.666667, 0.477077, 0.875000
0.250000, 1.000000, 0.000000, 0.875000
0.000000, 0.750000, 0.000000, 0.875000
0.500000, 0.500000, 1.449580, 0.875000
0.666667, 0.833333, 0.361628, 0.875000
0.333333, 0.833333, 0.362915, 0.875000
0.500000, 0.500000, 1.449580, 0.875000
0.750000, 0.500000, 0.894705, 0.875000
0.666667, 0.833333, 0.361628, 0.875000
0.500000, 0.500000, 1.449580, 0.875000
0.750000, 0.500000, 0.894705, 0.875000
1.000000, 0.750000, 0.000000, 0.875000
0.833333, 0.666667, 0.471849, 0.875000
1.000000, 0.500000, 0.000000, 0.875000
1.000000, 0.750000, 0.000000, 0.875000
0.833333, 0.666667, 0.471849, 0.875000
0.750000, 1.000000, 0.000000, 0.875000
0.666667, 0.833333, 0.361628, 0.875000
0.833333, 0.666667, 0.471849, 0.875000
0.750000, 1.000000, 0.000000, 0.875000
0.500000, 1.000000, 0.000000, 0.875000
0.666667, 0.833333, 0.361628, 0.875000
0.750000, 1.000000, 0.000000, 0.875000
0.333333, 0.833333, 0.362915, 0.875000
0.666667, 0.833333, 0.361628, 0.875000
0.500000, 1.000000, 0.000000, 0.875000
0.333333, 0.833333, 0.362915, 0.875000
0.166667, 0.333333, 0.477609, 0.875000
0.333333, 0.166667, 0.364815, 0.875000
0.250000, 0.500000, 0.909715, 0.875000
0.166667, 0.333333, 0.477609, 0.875000
0.000000, 0.250000, 0.000000, 0.875000
0.166667, 0.333333, 0.477609, 0.875000
0.000000, 0.500000, 0.000000, 0.875000
0.000000, 0.250000, 0.000000, 0.875000
0.000000, 0.250000, 0.000000, 0.875000
0.250000, 0.000000, 0.000000, 0.875000
0.166667, 0.333333, 0.477609, 0.875000
0.000000, 0.250000, 0.000000, 0.875000
0.666667, 0.166667, 0.397242, 0.875000
0.750000, 0.000000, 0.000000, 0.875000
1.000000, 0.250000, 0.000000, 0.875000
0.666667, 0.166667, 0.397242, 0.875000
0.333333, 0.166667, 0.364815, 0.875000
0.666667, 0.166667, 0.397242, 0.875000
0.500000, 0.500000, 1.449580, 0.875000
0.333333, 0.166667, 0.364815, 0.875000
0.500000, 0.000000, 0.000000, 0.875000
0.750000, 0.000000, 0.000000, 0.875000
0.666667, 0.166667, 0.397242, 0.875000
0.500000, 0.000000, 0.000000, 0.875000
0.000000, 0.500000, 0.000000, 0.875000
0.250000, 0.500000, 0.909715, 0.875000
0.166667, 0.666667, 0.477077, 0.875000
0.000000, 0.500000, 0.000000, 0.875000
0.250000, 0.500000, 0.909715, 0.875000
0.500000, 0.500000, 1.449580, 0.875000
0.333333, 0.833333, 0.362915, 0.875000
0.250000, 0.500000, 0.909715, 0.875000
0.166667, 0.666667, 0.477077, 0.875000
0.250000, 0.500000, 0.909715, 0.875000
0.333333, 0.833333, 0.362915, 0.875000
0.166667, 0.666667, 0.477077, 0.875000
0.250000, 1.000000, 0.000000, 0.875000
0.166667, 0.666667, 0.477077, 0.875000
0.333333, 0.833333, 0.362915, 0.875000
0.250000, 1.000000, 0.000000, 0.875000
0.000000, 0.750000, 0.000000, 0.875000
0.000000, 0.500000, 0.000000, 0.875000
0.166667, 0.666667, 0.477077, 0.875000
0.000000, 0.750000, 0.000000, 0.875000
0.000000, 0.500000, 0.000000, 0.875000
0.166667, 0.333333, 0.477609, 0.875000
0.250000, 0.500000, 0.909715, 0.875000
0.000000, 0.500000, 0.000000, 0.875000
